意向标题,级别,采购单位,意向发布时间,详情链接,公告ID
大竹县第十一小学2025年度政府采购意向公告(第1批),达州市大竹县,大竹县第十一小学,2025-12-18,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=044f3358-6c89-4752-b05d-3de3d1baa717
大竹县农业技术推广中心2025年度政府采购意向公告(第7批),达州市大竹县,大竹县农业技术推广中心,2025-12-16,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=b9e267a9-e1cf-41da-86ba-8905002ad65f
大竹县气象局2025年度政府采购意向公告(第1批),达州市大竹县,大竹县气象局,2025-12-15,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=cc0428c3-847b-4219-81ed-fcdbb46d4034
大竹县农业技术推广中心2025年度政府采购意向公告(第6批),达州市大竹县,大竹县农业技术推广中心,2025-12-15,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=7755d9b3-b4bc-4d6f-a3c6-e53319713fb7
大竹县人民医院2025年度政府采购意向公告(第29批),达州市大竹县,大竹县人民医院,2025-12-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=3c7a7a68-d98a-488e-8797-fef0782f9e43
四川省大竹中学2025年度政府采购意向公告(第7批),达州市大竹县,四川省大竹中学,2025-12-11,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=8bf1100b-b13d-4715-a731-13d2d3ca82ad
大竹县公路养护段2025年度政府采购意向公告(第2批),达州市大竹县,大竹县公路养护段,2025-12-11,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=a3379b07-9be6-474f-b742-e44c2a606e62
四川省大竹中学2025年度政府采购意向公告(第6批),达州市大竹县,四川省大竹中学,2025-12-10,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=43663c3e-f9d3-458c-a77a-f5563992213b
大竹县庙坝中学2025年度政府采购意向公告(第3批),达州市大竹县,大竹县庙坝中学,2025-12-04,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=5361cf9b-715a-4bb4-a6cc-3082bf93f706
大竹县林业局2025年度政府采购意向公告(第8批),达州市大竹县,大竹县林业局,2025-12-03,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=efae4bef-057c-4569-9f69-67a7dc53a988
渠县机关事务服务中心2025年度政府采购意向公告(第1批),达州市渠县,渠县机关事务服务中心,2025-12-17,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=935a8923-1b49-489a-b54b-8e81bc1bbf28
渠县中医院2025年度政府采购意向公告(第4批),达州市渠县,渠县中医院,2025-12-16,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=5866d1e6-73f0-456d-b74e-f163a65a0ca7
渠县农业综合技术服务中心2025年度政府采购意向公告(第2批),达州市渠县,渠县农业综合技术服务中心（渠县农机推广管理站、渠县农业技术推广站）,2025-12-10,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=b5e921d5-5438-41f9-b4c0-935f5dcd540d
渠县农业综合技术服务中心2025年度政府采购意向公告(第1批),达州市渠县,渠县农业综合技术服务中心（渠县农机推广管理站、渠县农业技术推广站）,2025-12-10,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=1b865e4a-c359-4089-a570-9f04156edf91
